book	chapter	verse	text	usfm
Prov	11	16	A gracious woman retaineth honour: and violent men retain riches.	PRO
Prov	11	17	The merciful man doeth good to his own soul: but he that is cruel troubleth his own flesh.	PRO
Prov	11	18	The wicked earneth deceitful wages: but he that soweth righteousness hath a sure reward.	PRO
Prov	11	19	He that is stedfast in righteousness shall attain unto life: and he that pursueth evil doeth it to his own death.	PRO
Prov	11	20	They that are perverse in heart are an abomination to the LORD: but such as are perfect in their way are his delight.	PRO
Prov	11	21	Though hand join in hand, the evil man shall not be unpunished: but the seed of the righteous shall be delivered.	PRO
Prov	11	22	As a jewel of gold in a swine’s snout, so is a fair woman which is without discretion.	PRO
Prov	11	23	The desire of the righteous is only good: but the expectation of the wicked is wrath.	PRO
Prov	11	24	There is that scattereth, and increaseth yet more; and there is that withholdeth more than is meet, but it tendeth only to want.	PRO
Prov	11	25	The liberal soul shall be made fat: and he that watereth shall be watered also himself.	PRO
Prov	11	26	He that withholdeth corn, the people shall curse him: but blessing shall be upon the head of him that selleth it.	PRO
Prov	11	27	He that diligently seeketh good seeketh favour: but he that searcheth after mischief, it shall come unto him.	PRO
Prov	11	28	He that trusteth in his riches shall fall: but the righteous shall flourish as the green leaf.	PRO
Prov	11	29	He that troubleth his own house shall inherit the wind: and the foolish shall be servant to the wise of heart.	PRO
Prov	11	30	The fruit of the righteous is a tree of life; and he that is wise winneth souls.	PRO
Prov	11	31	Behold, the righteous shall be recompensed in the earth: how much more the wicked and the sinner!	PRO
Prov	12	1	Whoso loveth correction loveth knowledge: but he that hateth reproof is brutish.	PRO
Prov	12	2	A good man shall obtain favour of the LORD: but a man of wicked devices will he condemn.	PRO
Prov	12	3	A man shall not be established by wickedness: but the root of the righteous shall never be moved.	PRO
Prov	12	4	A virtuous woman is a crown to her husband: but she that maketh ashamed is as rottenness in his bones.	PRO
Prov	12	5	The thoughts of the righteous are just: but the counsels of the wicked are deceit.	PRO
Prov	12	6	The words of the wicked are of lying in wait for blood: but the mouth of the upright shall deliver them.	PRO
Prov	12	7	The wicked are overthrown, and are not: but the house of the righteous shall stand.	PRO
Prov	12	8	A man shall be commended according to his wisdom: but he that is of a perverse heart shall be despised.	PRO
Prov	12	9	Better is he that is lightly esteemed, and hath a servant, than he that honoureth himself, and lacketh bread.	PRO
Prov	12	10	A righteous man regardeth the life of his beast: but the tender mercies of the wicked are cruel.	PRO
Prov	12	11	He that tilleth his land shall have plenty of bread: but he that followeth after vain persons is void of understanding.	PRO
Prov	12	12	The wicked desireth the net of evil men: but the root of the righteous yieldeth fruit.	PRO
Prov	12	13	In the transgression of the lips is a snare to the evil man: but the righteous shall come out of trouble.	PRO
